,Tweet,Bernie,Sentiment_Bernie,Trump,Sentiment_Trump,Clinton,Sentiment_Clinton,Cruz,Sentiment_Cruz,Sarcastic
909,@benshapiro @allahpundit Kasich vs Hillary that gets #EmperorSoros all tingly. nevermind that was just the fast acting metamucil.,0,0,0,0,1,2,0,0,1
910,"RT @SOURVOID Who would make a better president?

RT for Deadpool
FAVE for Donald Trump https://t.co/zw9IDLSMsQ",0,0,1,3,0,0,0,0,1
911,"@TheaEv @thepooluk evry politician on the planet uses what you call 'sales techniques', Sanders included; rightly so, they're selling ideas",1,2,0,0,0,0,0,0,0
912,RT @JoeFreedomLove Is Trumpês Popularity A Growing Revolt Against The Deep State? - Swarajya https://t.co/qwHBsRTeVc,0,0,1,2,0,0,0,0,0
913,RT @bluestein The @politicalinsidr calls this whitest crowd he's seen at Morehouse event - and blackest he's seen at Bernie event. https://t.co/GS3Vl0J3G9,1,3,0,0,0,0,0,0,0
914,"Among voters who considered honesty/trustworthiness key, Clinton was destroyed by Sanders, by over 90%!  That makes her almost unelectable",1,1,0,0,1,3,0,0,0
915,RT @POLITICOMag Trump is a pro at losing. Here's how he mastered the art of the fail: https://t.co/cQUEa44p38 | AP https://t.co/PKbyI4Wt4v,0,0,1,3,0,0,0,0,0
916,RT @Toddkron .@tedcruz new ads are such dirty lies that the TV station refused to even play them. https://t.co/ePHVCVthQI  Ted Cruz lies. #scprimary,0,0,0,0,0,0,1,3,0
917,RT @KyleKulinski Time for Hillary to pretend like she's not the establishment candidate. #DemDebate,0,0,0,0,1,3,0,0,0
918,"Bernie now searched more than Hillary Clinton has EVER been searched
https://t.co/aQmtCDoow1
#FeelTheBern https://t.co/TV0ernIrEn",1,1,0,0,1,3,0,0,0
919,"RT @nycjim Hillary: ""I know I have some work to do, particularly with young people.” Yup. https://t.co/IXYp06gk0C",0,0,0,0,1,3,0,0,0
920,RT @CatholicRevivl Bernie Sanders is all for the little guy... unless the little guy is still in his mother's womb. Then he wants the little guy aborted.,1,3,0,0,0,0,0,0,1
921,"RT @realDonaldTrump Jeb Bush and Ted Cruz are not electable presidential candidates, Hillary would destroy them. Ted may not be eligible to run - born in Canada",0,0,0,0,1,2,1,3,0
922,"RT @DanaTheBlaze .@MattWalshBlog Tuesday at 6pm #Dailydana @Theblaze: Dear Trump Fan, So You Want Someone To «Tell It Like It Isê?.. 
https://t.co/zwOzSouKwC",0,0,1,2,0,0,0,0,1
923,RT @Drunk_America Bernie Sanders wants to eliminate the Super Bowl trophy. Instead everyone will get participation ribbons.,1,3,0,0,0,0,0,0,1
924,Five reasons why Hillary Clinton must win in Nevada https://t.co/CVtJRB857z https://t.co/AkZ8aeeHnK,0,0,0,0,1,2,0,0,0
925,Here's why the moms of Black Lives Matter are backing Hillary Clinton https://t.co/1XQ9IiW1pd https://t.co/yJAjmEzzZ6,0,0,0,0,1,1,0,0,0
926,lmao Carina texting me saying how there's girls in her class talking about how great trump will be for president,0,0,1,2,0,0,0,0,0
927,Sanders is trying to be the successor candidate to Obama and the candidate of revolution: https://t.co/NX3cC3hfkR #DemDebate,1,2,0,0,0,0,0,0,0
928,@ElChavoDelPocho this is how you caucus for trump! https://t.co/3a1XQREXKd,0,0,1,1,0,0,0,0,0
929,@allahpundit @katherinemiller Because Trumpês not going to be president.,0,0,1,3,0,0,0,0,0
930,Inside the Republican Partyês Desperate Mission to Stop Donald Trump https://t.co/VuCqeM6m05,0,0,1,3,0,0,0,0,0
931,"RT @ZerlinaMaxwell A room full of white folks learning how to talk to black women about Bernie?? 

Is day one: ""What is a Beyonce?"" https://t.co/vBPX4iFsLd",1,3,0,0,0,0,0,0,1
932,Cornel West: «Sister Hillary Clinton is the Milli Vanilli of American politicsê https://t.co/a6eif2WMbl,0,0,0,0,1,2,0,0,0
933,"RT @TeresaEdelglass ??BREAKING?? ??CRUZ PR GUY, GABRIEL, CAUGHT RED HANDED LYING ABT TRUMP IN CARSON IOWA SCANDAL?? Screenshot tells all????https://t.co/emUobitiRZó",0,0,0,0,0,0,1,3,0
934,"@igorvolsky Judas Trump, I presume?",0,0,1,3,0,0,0,0,0
935,Donald Trump could legitimately be president of this country... I'm very scared.,0,0,1,3,0,0,0,0,0
936,RÜn_n noticed today that some flowers were dying in a garden. The reason he hypothesised that they're not doing well: Donald Trump.,0,0,1,3,0,0,0,0,0
937,RT @Mr_GeorgiaPines @reaDonaldTrump fuck you Trump! Prntly isn't even a real news site,0,0,1,3,0,0,0,0,0
938,The question about whether Sanders can win a general election gets to the heart of the #DemDebate: https://t.co/cRwol4bKfK,1,2,0,0,0,0,0,0,0
939,Former KKK leader at centre of new Trump furor https://t.co/zeNlsmGwlM https://t.co/kstRJ1RKMf,0,0,1,3,0,0,0,0,0
940,RT @sarahfling I'm disgusted that any woman would vote for Hillary just because she's female,0,0,0,0,1,3,0,0,0
941,RT @LaborForBernie Hillary saying she called out Wall Street on their 'shenanigans' before the crisis #DemDebate #DebateWithBernie https://t.co/DqxvlX5rsq,1,1,0,0,1,3,0,0,0
942,"Spike Lee endorses Bernie Sanders: ""He will do the right thing"" https://t.co/6IHwqlMKNh https://t.co/oYuO38Be8n",1,1,0,0,0,0,0,0,0
943,"Donald Trump: ""The police are absolutely mistreated and misunderstood."" #GOPDebate https://t.co/5TiZLFU8Ji https://t.co/SofgWv1CtE",0,0,1,2,0,0,0,0,0
944,"Insults, threats and more insults: What itês like to be a reporter covering Trump https://t.co/VF77mKu9Bq @farhip",0,0,1,3,0,0,0,0,0
945,Mitt Romney believes 'there's a bombshell in Donald Trump's taxes' https://t.co/HfmmH9nH6I,0,0,1,3,0,0,0,0,0
946,"RT @Mostofsky This @benshapiro article is must read for @tedcruz advisors. Enough pussy-footing around Trump. Go big! TEXAS BIG!
https://t.co/L7DOlQ76Eb",0,0,1,3,0,0,1,1,0
947,This is fantastic: The Cold Hard Math of How Trump Can Win - and How Rubio Can Stop Him https://t.co/ETNrPV815y via @nuzzel thanks @KevinQ,0,0,1,2,0,0,0,0,0
948,"Nike Air Trainer Cruz Rush Blue releases this weekend
https://t.co/zRMhZ6HipD https://t.co/bvtAKZz1WW",0,0,0,0,0,0,0,0,0
949,"RT @alexburnsNYT but media *has* covered this_trump voters don't care, & his rivals have barely raised any bit of his business record
https://t.co/5u3bUrpz0u",0,0,1,3,0,0,0,0,0
950,RT @thehill Poll: Sanders ties Clinton nationwide after explosive surge in support after Iowa https://t.co/uNPIdCvwkS https://t.co/ZAMXmRQDBy,1,1,0,0,1,2,0,0,0
951,"@BecomeATexan Or worse, that it's Rubio 2nd and Cruz 3rd. That would be very bad.",0,0,0,0,0,0,1,2,0
952,"RT @RealKidPoker If Hillary has nothing to hide about what she said in those speeches the answer should have been ""Of course. I have nothing to hide.""",0,0,0,0,1,3,0,0,0
953,"I dreamt of you again last night. Can't keep you off my mind. I just don't know what you see in him. Trump is an asshole, Iowa. #Iowacaucus",0,0,1,3,0,0,0,0,0
954,"RT @daringbuteras Who would make a better president? 

RT for Beyonc_
FAV for Donald Trump https://t.co/6Jfc1ZppDv",0,0,1,3,0,0,0,0,1
955,FOX 5 Poll: Rubio moves ahead of Cruz to challenge Trump https://t.co/gmRppzihFc,0,0,1,2,0,0,1,2,0
956,"RT @LessGovMoreFun . ""I'm working for you and not anybody else."" -Donald Trump
#GopDebate
#LessGovMoreFun
#BigGov https://t.co/PoL7O5r4Ji",0,0,1,2,0,0,0,0,0
957,RT @ABCLiz Hillary and Chelsea Clinton just stopped by a Des Moines field office to deliver donuts & coffee to volunteers https://t.co/YTngBXvEBi,0,0,0,0,1,2,0,0,0
958,RT @dresdencodak Ted Cruz was *booed* for saying he didn't want to bring waterboarding back. The entire audience needs to go to prison. #GOPDebate,0,0,0,0,0,0,1,2,0
959,RT @WomenintheWorld Ted Cruz pulls campaign ad that featured adult film star: https://t.co/rCs9LXdprk https://t.co/tUmsuEiCGu,0,0,0,0,0,0,1,2,0
960,All Trump has to do is look WITHIN to see God. https://t.co/UDiIm7hycx,0,0,1,2,0,0,0,0,1
961,"@EthanObama @barbaramccarren and Hillary opposed Bill on all that? Cmon, she was a co-president. Remember ""vote 4 me and u get her""?",0,0,0,0,1,3,0,0,0
962,"RT @JoeNBC Latest Emerson tracking poll in SC GOP:

Trump 36%
Rubio  20%
Cruz    19%
Bush    10%
Kasich 10%
Carson  6%
 https://t.co/JALyBl95RW",0,0,1,2,0,0,1,2,0
963,RT @joshgreenman The Economist vs. Donald Trump https://t.co/hkz5ycb9ui https://t.co/2Yi1H1kC2T,0,0,1,2,0,0,0,0,0
964,these bernie and hillary thing got me on the floor fkgk,1,2,0,0,1,2,0,0,0
965,Bill and Hillary Clinton are the most investigated couple in American histo... #PaulBegala #aphorism https://t.co/cJMpLFATU1,0,0,0,0,1,3,0,0,0
966,"@NiteStar Always my pleasure Peter, did you see my #Hillary tweet of yours?",0,0,0,0,1,2,0,0,0
967,Why Trump might not run away with the #NevadaCaucus as the polls predict: https://t.co/2timFrqQOJ https://t.co/xKGLLY96Nl,0,0,1,2,0,0,0,0,0
968,"Shocking! #FlashbackFriday- Senator Ted Cruz didn't show up for work, to vote on #AuditTheFed- letting down many. https://t.co/U10CYDlQJi",0,0,0,0,0,0,1,3,1
969,"RT @MonicaCrowley The Democrat party least democratic. RT ""Sanders allies warns superdelegates to not 'thwart the will of the people'"" https://t.co/OuMu25A82o",1,3,0,0,0,0,0,0,0
970,RT @SenatorSessions Sessions To Cruz On Senate Floor: I'm Proud Of What You're Doing | http://t.co/pl6x1BLyGn,0,0,0,0,0,0,1,1,0
971,RT @ColinDieden These Donald Trump supporters must all be hanging out in some cave underground in the Midwest because I've still never met one in real life.,0,0,1,3,0,0,0,0,1
972,Trump message today - I lost Iowa so let's have a do-over - is a challenge for Rs who dislike both him and Cruz,0,0,1,3,0,0,1,3,0
973,RT @sswelborn @DavidLimbaugh Amazing to me that you and Rush would risk your reputations to stop DJT. There is tremendous power in the Trump movement...!,0,0,1,1,0,0,0,0,0
974,"RT @DecisionDeskHQ First results 
Trump 35%
Cruz 21%
Rubio 18%",0,0,1,2,0,0,1,2,0
975,"RT: Bernie Sanders Rally at Eastern Michigan University, Convocation Hall via @YouTube: Bernieó https://t.co/TairPEkLhU #BernieStrong",1,2,0,0,0,0,0,0,0
976,"RT @JaredWyand Insanity is voting for candidates owned by the same people expecting a different result

I'm with TRUMP

#GOPDebate https://t.co/qfiCLf5qts",0,0,1,1,0,0,0,0,0
977,"RT @TheRightScoop AWESOME: Rick Perry going ALL OUT to back Ted Cruz, enlisting big name veterans with new Super PAC https://t.co/plu9Ffq9eV",0,0,0,0,0,0,1,1,0
978,It's time to start speculating about Donald Trump's vice presidential pick https://t.co/ZXhpw1LWai https://t.co/6gE4T83Mfy,0,0,1,2,0,0,0,0,0
979,"RT @AndrewStilesUSA ""The Trump phenomenonóis best regarded as some combination of nihilistic joke and authoritarian fantasy.” https://t.co/vy11pUAiYV",0,0,1,3,0,0,0,0,1
980,How do you beat Donald Trump? We asked a poker champion https://t.co/IHh4n9FVzp,0,0,1,2,0,0,0,0,0
981,"""No firewall for Clinton"" https://t.co/LsVcmDOThX https://t.co/Xr9d36RCW4",0,0,0,0,1,2,0,0,0
982,"_Weêre like living in medieval times,"" Donald J. Trump. Some of us more than others.",0,0,1,3,0,0,0,0,0
983,RT @RobTornoe Chris Christie's political future after endorsing Donald Trump https://t.co/nCKvhuxOD9,0,0,1,2,0,0,0,0,0
984,"RT @katherinemiller A Quiet Republican Theory: Donald Trump Can Win Black Voters

https://t.co/I9bsEKRvuV",0,0,1,2,0,0,0,0,0
985,Trump calls for #apple boycott over #iphone in terror attack - cnet #news #tech #science https://t.co/shj2hKhl8E https://t.co/4hmMjKIxXD,0,0,1,2,0,0,0,0,0
986,Report: Watchdog Subpoenaed Clinton Foundation Docs https://t.co/DmXhJEDbNd,0,0,0,0,1,2,0,0,0
987,RT @newtgingrich Cruz solid on why we cant get into ransoming from terrorists Trump doing great job also on not negotiating with terrorists,0,0,1,1,0,0,1,1,0
988,"RT @ThePoke Jeb Bush forgot to renew his website name, so Donald Trump bought it

https://t.co/yjiC5oSjv0 https://t.co/PxqvRo0I6L",0,0,1,2,0,0,0,0,0
989,"RT @AnnCoulter Trump: _I donêt frankly have time for total political correctness. And to be honest with you, this country doesnêt have time either.”",0,0,1,2,0,0,0,0,0
990,RT @DLoesch Putin is not an ally. This is where Trump is wrong. #GOPdebate,0,0,1,3,0,0,0,0,0
991,Donald Trump is such a pathetic https://t.co/CuUvDmF6Mk,0,0,1,3,0,0,0,0,0
992,"Rand Paul's voters are up for grabs, and Ted Cruz could be the biggest beneficiary. - @rickklein https://t.co/HCbRVPgt80",0,0,0,0,0,0,1,2,0
993,"@Nero that's probably how Bernie feels, but it's around 98% of his pics.",1,2,0,0,0,0,0,0,0
994,RT @HuffingtonPost BREAKING: Hillary Clinton wins #NVCaucus https://t.co/ZVCgIDvrX1,0,0,0,0,1,1,0,0,0
995,RT @mtaibbi The hysterical concern over how to pay for Bernie's plans is hilarious. Nobody worries about how we afford the F-35. https://t.co/PhstjXx1Qx,1,1,0,0,0,0,0,0,0
996,"Photo just surfaced of 21-year old Bernie Sanders arrested at an anti-segregation protest. Top this, Hillary. https://t.co/asP9FqkNz5",1,1,0,0,1,3,0,0,0
997,"Mark Cuban on why Sanders appeals to millennials: ""They care about social issues"" https://t.co/G9SLPAyySD https://t.co/cORAS2iMlb",1,1,0,0,0,0,0,0,0
998,"#Hillary2016
#ImWithHer
#ReadyforHillary
#Hillary
#HillaryForAmerica
@HillaryClinton https://t.co/7Su0k03ezT",0,0,0,0,1,1,0,0,0
999,Best part of new CBS poll is that 20% of Republicans say they won't vote for Trump if he's nominee. https://t.co/Ee569qnw1H,0,0,1,3,0,0,0,0,0
